filename	onset	offset	event_labels	modality
H8hkekh2YCw_50_60	4	10	Accordion	visual
H8wvllC_LOY_0_10	1,7,2	2,10,3	Cat,Cat,Speech	audio
H8wvllC_LOY_0_10	0	10	Cat	visual
H96RpfYiBNU_10_20	6,0	10,10	Singing,Banjo	audio
H96RpfYiBNU_10_20	0,0,0,6	10,10,10,10	Banjo,Acoustic_guitar,Violin_fiddle,Singing	visual
HArFBr_65N4_90_100	0,8,0	7,10,10	Clapping,Clapping,Singing	audio
HArFBr_65N4_90_100	0,8,0	7,10,10	Clapping,Clapping,Singing	visual
HAwbu6oNapk_130_140	0,5	10,7	Singing,Speech	audio
HAwbu6oNapk_130_140	0	10	Singing	visual
HBBZzLNKgPg_200_210	2,7,0,4	4,10,2,7	Speech,Speech,Violin_fiddle,Violin_fiddle	audio
HBBZzLNKgPg_200_210	0,2,7	10,4,10	Violin_fiddle,Speech,Speech	visual
HBCBTYMw93s_350_360	0,0	10,10	Cello,Violin_fiddle	audio
HBCBTYMw93s_350_360	0	10	Cello	visual
HFhl6brdHVU_30_40	6,0,4	10,3,6	Motorcycle,Speech,Speech	audio
HFhl6brdHVU_30_40	0	10	Motorcycle	visual
HG8nmD-CHVQ_0_10	0,2	1,10	Speech,Singing	audio
HG8nmD-CHVQ_0_10	0,2	1,10	Speech,Singing	visual
HHO8LjlRIf4_30_40	0,4,9	1,7,10	Speech,Dog,Cat	audio
HHO8LjlRIf4_30_40	0,0	10,10	Cat,Dog	visual
HHPykWws12s_30_40	0,0	10,10	Clapping,Speech	audio
HHPykWws12s_30_40	0,0	10,10	Clapping,Speech	visual
HHZFo5HpEv0_0_10	0,6,0	5,7,7	Basketball_bounce,Basketball_bounce,Speech	audio
HHZFo5HpEv0_0_10	0,6	5,7	Basketball_bounce,Basketball_bounce	visual
HHuHETn8hHA_50_60	2,9,0,0	7,10,10,10	Singing,Singing,Acoustic_guitar,Clapping	audio
HHuHETn8hHA_50_60	0,0,2,9	10,10,7,10	Acoustic_guitar,Clapping,Singing,Singing	visual
HJZUFlrj2xk_0_10	0	9	Motorcycle	audio
HJZUFlrj2xk_0_10	8	10	Motorcycle	visual
HJfi8BlRNYk_30_40	0,0	10,10	Helicopter,Speech	audio
HJfi8BlRNYk_30_40	0	10	Helicopter	visual
HJwb4hoo0YI_0_10	0,3,8,2,5,7	2,5,10,4,6,8	Dog,Dog,Dog,Speech,Speech,Speech	audio
HJwb4hoo0YI_0_10	0	10	Dog	visual
HK1i4YyF5WU_30_40	1,9,4,5	7,10,6,10	Speech,Speech,Motorcycle,Singing	audio
HK1i4YyF5WU_30_40	0	10	Motorcycle	visual
HKUHuK9_Jto_60_70	0,0	10,10	Singing,Cheering	audio
HKUHuK9_Jto_60_70	0	10	Singing	visual
HKYc0AlZp_A_10_20	4,7	5,9	Dog,Speech	audio
HKYc0AlZp_A_10_20	0	10	Dog	visual
HLSZ-Me0hgg_510_520	8	10	Speech	audio
HLSZ-Me0hgg_510_520	8	10	Basketball_bounce	visual
HLTZISEUndk_6_16	0	10	Chicken_rooster	audio
HLTZISEUndk_6_16	0	10	Chicken_rooster	visual
HLqE4iEyOrU_430_440	0	5	Dog	audio
HLqE4iEyOrU_430_440	0	4	Dog	visual
HLyZ9WSj8Ew_30_40	0,8	3,10	Singing,Singing	audio
HLyZ9WSj8Ew_30_40	0,8	3,10	Singing,Singing	visual
HNu8Dg0j7hY_570_580	0	10	Frying_(food)	audio
HNu8Dg0j7hY_570_580	0	10	Frying_(food)	visual
HPgh02VwZAI_17_27	9	10	Chicken_rooster	audio
HPgh02VwZAI_17_27	0	10	Chicken_rooster	visual
HQcefyCi7bM_170_180	0,0	10,2	Frying_(food),Speech	audio
HQcefyCi7bM_170_180	0	10	Frying_(food)	visual
HUrt-wFxTEY_50_60	0,7	6,10	Baby_cry_infant_cry,Baby_cry_infant_cry	audio
HUrt-wFxTEY_50_60	0	10	Baby_cry_infant_cry	visual
HVDmckfsc4M_30_40	0	10	Baby_cry_infant_cry	audio
HVDmckfsc4M_30_40	0	10	Baby_cry_infant_cry	visual
HXwYqGau-mk_230_240	0,6,6	6,10,10	Singing,Cheering,Clapping	audio
HXwYqGau-mk_230_240	0,6,6	6,10,10	Singing,Cheering,Clapping	visual
HZ_iK9BlTrA_30_40	0,0,1,7,9	10,4,5,8,10	Violin_fiddle,Singing,Speech,Speech,Speech	audio
HZ_iK9BlTrA_30_40	0	10	Violin_fiddle	visual
H_8WC4u6Qyw_20_30	0,7	7,8	Motorcycle,Speech	audio
H_8WC4u6Qyw_20_30	0	10	Motorcycle	visual
H_rWLZ4DNQU_30_40	0,0	10,10	Singing,Speech	audio
H_rWLZ4DNQU_30_40	2,4	3,8	Singing,Singing	visual
HaFqd2SZezE_20_30	1,0,7	10,1,10	Dog,Speech,Speech	audio
HaFqd2SZezE_20_30	0	10	Dog	visual
HbhIIXh9b-U_280_290	0	10	Vacuum_cleaner	audio
HbhIIXh9b-U_280_290	0	10	Vacuum_cleaner	visual
Hc1zpmHBVn0_370_380	0,4	10,6	Motorcycle,Speech	audio
Hc1zpmHBVn0_370_380	0	10	Motorcycle	visual
Hd4Lrewto7Q_20_30	0	10	Accordion	audio
Hd4Lrewto7Q_20_30	0	10	Accordion	visual
Hir4RLCwKg4_0_10	0,6,9,0	5,7,10,10	Speech,Speech,Speech,Cello	audio
Hir4RLCwKg4_0_10	0,6	5,7	Speech,Speech	visual
Hky1DDrf23A_30_40	0,8,5	7,10,7	Speech,Speech,Cat	audio
Hky1DDrf23A_30_40	0,6,3	4,9,6	Cat,Cat,Speech	visual
HlFvWY0asH4_40_50	0,0	6,10	Basketball_bounce,Speech	audio
HlFvWY0asH4_40_50	0	6	Basketball_bounce	visual
Hln9D0soCes_420_430	0,2,8	2,9,10	Speech,Banjo,Speech	audio
Hln9D0soCes_420_430	0	10	Banjo	visual
HlrhAru1e44_30_40	0,3,8	10,5,9	Violin_fiddle,Speech,Speech	audio
HlrhAru1e44_30_40	0	10	Violin_fiddle	visual
Hn5l7jGoTuc_100_110	0,4	10,10	Singing,Speech	audio
Hn5l7jGoTuc_100_110	0	10	Singing	visual
HnAoOz2WKAQ_8_18	0,0,3	10,6,6	Helicopter,Clapping,Cheering	audio
HnAoOz2WKAQ_8_18	0	10	Helicopter	visual
Hp4nx234ZsI_260_270	0,6,0	10,8,10	Singing,Speech,Acoustic_guitar	audio
Hp4nx234ZsI_260_270	0,3	7,7	Singing,Acoustic_guitar	visual
HqNElboqs94_220_230	1,0	10,1	Blender,Speech	audio
HqNElboqs94_220_230	0,0	10,1	Blender,Speech	visual
HqP_9D8m2_o_50_60	1	10	Singing	audio
HqP_9D8m2_o_50_60	1	10	Singing	visual
HqVapoaA2J4_10_20	0	10	Singing	audio
HqVapoaA2J4_10_20	0	10	Singing	visual
Hs7fnFd5tag_160_170	0,0	10,10	Cheering,Speech	audio
Hs7fnFd5tag_160_170	0	10	Cheering	visual
HsFjrit3z4M_310_320	0,4,6	3,7,10	Singing,Clapping,Cheering	audio
HsFjrit3z4M_310_320	0,4	3,7	Singing,Clapping	visual
HsShknbuIK4_0_10	1,3,9,2,9	2,5,10,7,10	Speech,Speech,Speech,Cat,Cat	audio
HsShknbuIK4_0_10	0,1,3,9	10,2,5,10	Cat,Speech,Speech,Speech	visual
Ht5wjEzlh0U_30_40	4	6	Telephone_bell_ringing	audio
Ht5wjEzlh0U_30_40	3	8	Telephone_bell_ringing	visual
HtMc8x6fmIM_70_80	0,4,0	1,10,7	Speech,Speech,Chicken_rooster	audio
HtMc8x6fmIM_70_80	1	10	Chicken_rooster	visual
HtrM3GQgaLE_370_380	0	10	Blender	audio
HtrM3GQgaLE_370_380	0	10	Blender	visual
HuaiNWPbTFE_20_30	0	10	Chicken_rooster	audio
HuaiNWPbTFE_20_30	0	10	Chicken_rooster	visual
Hw9Z6LEsJ6E_180_190	0,0	10,9	Singing,Clapping	audio
Hw9Z6LEsJ6E_180_190	0,0	10,6	Singing,Accordion	visual
HxvLp4XAYM0_30_40	0,8	10,10	Lawn_mower,Speech	audio
HxvLp4XAYM0_30_40	0	10	Lawn_mower	visual
Hyegfva1pCA_14_24	2	3	Chicken_rooster	audio
Hyegfva1pCA_14_24	0	10	Chicken_rooster	visual
HzzJAWWJ-pQ_30_40	0,5	2,10	Violin_fiddle,Violin_fiddle	audio
HzzJAWWJ-pQ_30_40	0	10	Violin_fiddle	visual
I--0mnbN4JI_10_20	0,2	3,10	Speech,Lawn_mower	audio
I--0mnbN4JI_10_20	0,0	3,10	Speech,Lawn_mower	visual
I-snPee8KXM_30_40	0,0	10,10	Speech,Violin_fiddle	audio
I-snPee8KXM_30_40	0,0	10,10	Speech,Violin_fiddle	visual
I-yer--Q2jU_28_38	0	10	Motorcycle	audio
I-yer--Q2jU_28_38	0	10	Motorcycle	visual
I1KW_y86Ql8_90_100	0,6,1	4,10,2	Speech,Speech,Basketball_bounce	audio
I1KW_y86Ql8_90_100	1	2	Basketball_bounce	visual
I35Xp8ugqj4_30_40	0,4	2,10	Speech,Violin_fiddle	audio
I35Xp8ugqj4_30_40	0,0	2,10	Speech,Violin_fiddle	visual
I3nMKP3u2Wc_30_40	0	10	Helicopter	audio
I3nMKP3u2Wc_30_40	0	10	Helicopter	visual
I4x9bRtdjI4_30_40	0,0	10,10	Cello,Violin_fiddle	audio
I4x9bRtdjI4_30_40	0,0	10,10	Cello,Violin_fiddle	visual
I5cPHUOT48U_110_120	0	10	Singing	audio
I5cPHUOT48U_110_120	0	10	Singing	visual
I6Drk3QmQn8_60_70	5,0	9,2	Dog,Speech	audio
I6Drk3QmQn8_60_70	0,7	5,10	Dog,Dog	visual
I6i5F6GT4wo_0_10	3,1,8	10,2,9	Baby_cry_infant_cry,Speech,Speech	audio
I6i5F6GT4wo_0_10	3	10	Baby_cry_infant_cry	visual
I7fdphE2vRM_200_210	0,0	10,5	Motorcycle,Speech	audio
I7fdphE2vRM_200_210	0	10	Motorcycle	visual
I89oTOuj1Ew_10_20	0,5,2,6	1,6,4,10	Speech,Speech,Dog,Dog	audio
I89oTOuj1Ew_10_20	0	10	Dog	visual
IABUo0b5tpc_30_40	0,0,6	1,3,10	Speech,Speech,Speech	audio
IABUo0b5tpc_30_40	0	10	Dog	visual
IAq7bVGH_zg_90_100	0,1,3	2,3,10	Singing,Speech,Singing	audio
IAq7bVGH_zg_90_100	0,1,3	2,3,10	Singing,Speech,Singing	visual
IBdAV36uQCg_0_10	1,6,8,0	6,7,10,10	Singing,Speech,Singing,Acoustic_guitar	audio
IBdAV36uQCg_0_10	1,6,8,0	6,7,10,10	Singing,Speech,Singing,Acoustic_guitar	visual
ICNjHa1pF0g_80_90	5,0,2,6,1,7	6,1,5,10,5,10	Basketball_bounce,Speech,Speech,Speech,Cheering,Cheering	audio
ICNjHa1pF0g_80_90	5	6	Basketball_bounce	visual
ICZwwC37gsE_30_40	0	10	Cello	audio
ICZwwC37gsE_30_40	0	10	Cello	visual
ID7NdijmMvE_90_100	0,0,0,0,0,2,5,8	10,10,10,3,1,5,6,10	Cello,Banjo,Acoustic_guitar,Speech,Clapping,Clapping,Speech,Speech	audio
ID7NdijmMvE_90_100	0,0,0	10,10,10	Cello,Banjo,Acoustic_guitar	visual
IDGj7JyTS2w_10_20	0,6,0,4,7	5,10,2,6,10	Dog,Dog,Speech,Speech,Speech	audio
IDGj7JyTS2w_10_20	0	10	Dog	visual
IF_wzyRY0K8_30_40	0	10	Helicopter	audio
IF_wzyRY0K8_30_40	0	10	Helicopter	visual
IGPYTFL2vd4_20_30	0,2	10,3	Motorcycle,Speech	audio
IGPYTFL2vd4_20_30	0	10	Motorcycle	visual
IGaYfRj5dJQ_460_470	0,0,0	10,10,10	Cheering,Speech,Clapping	audio
IGaYfRj5dJQ_460_470	0,0,0	10,10,10	Cheering,Speech,Clapping	visual
IJtLxh3lMKA_0_10	0,3,7,2	1,6,9,4	Speech,Speech,Speech,Cat	audio
IJtLxh3lMKA_0_10	0,8	4,10	Cat,Cat	visual
IN_sIxaaRsY_380_390	3,0	6,6	Cat,Speech	audio
IN_sIxaaRsY_380_390	0	10	Cat	visual
IPL838cX_FI_0_10	0,4	6,10	Speech,Cheering	audio
IPL838cX_FI_0_10	6	10	Cheering	visual
ISwSxZmWM24_170_180	0,3,3	10,10,10	Speech,Cheering,Clapping	audio
ISwSxZmWM24_170_180	1,3,6	2,5,7	Basketball_bounce,Basketball_bounce,Basketball_bounce	visual
ITP2x6GZGOw_180_190	0,0,7,9	10,4,8,10	Frying_(food),Speech,Speech,Speech	audio
ITP2x6GZGOw_180_190	0	10	Frying_(food)	visual
IU36VhygUGY_0_10	0,7,0	5,10,10	Lawn_mower,Lawn_mower,Speech	audio
IU36VhygUGY_0_10	0	10	Lawn_mower	visual
IULwH9sT3R8_30_40	0,6	10,7	Vacuum_cleaner,Speech	audio
IULwH9sT3R8_30_40	0	10	Vacuum_cleaner	visual
IUuUEvOBMIs_140_150	0,0	10,10	Violin_fiddle,Speech	audio
IUuUEvOBMIs_140_150	0	10	Violin_fiddle	visual
IVtnMeVpN1w_560_570	5,0,8	8,6,10	Speech,Acoustic_guitar,Acoustic_guitar	audio
IVtnMeVpN1w_560_570	0,5	10,8	Acoustic_guitar,Speech	visual
IXmenNs7MpI_10_20	0	10	Chicken_rooster	audio
IXmenNs7MpI_10_20	0	10	Chicken_rooster	visual
IYjYzJXI-Oo_90_100	0,4,6	4,10,10	Speech,Singing,Acoustic_guitar	audio
IYjYzJXI-Oo_90_100	0,4,6	4,10,10	Speech,Singing,Acoustic_guitar	visual
IZbehUMEpxk_30_40	2,6	5,10	Violin_fiddle,Violin_fiddle	audio
IZbehUMEpxk_30_40	0,0,4	10,2,10	Violin_fiddle,Speech,Speech	visual
Ib7cg0gudCs_170_180	0	10	Vacuum_cleaner	audio
Ib7cg0gudCs_170_180	0	10	Vacuum_cleaner	visual
IbEqfqTarSQ_210_220	0	10	Vacuum_cleaner	audio
IbEqfqTarSQ_210_220	0	10	Vacuum_cleaner	visual
IfCB-RoiEGI_30_40	0,0,3	3,7,10	Speech,Clapping,Violin_fiddle	audio
IfCB-RoiEGI_30_40	0,0,0	3,10,10	Speech,Violin_fiddle,Acoustic_guitar	visual
IgN7v8nWmx8_30_40	0,5,0,6,9	1,9,5,8,10	Speech,Speech,Violin_fiddle,Violin_fiddle,Violin_fiddle	audio
IgN7v8nWmx8_30_40	0,0,5	10,1,9	Violin_fiddle,Speech,Speech	visual
IiOj18HpE8E_30_40	0	3	Chainsaw	audio
IiOj18HpE8E_30_40	0	3	Chainsaw	visual
Ii_Tnig05Dk_300_310	0,2,9	10,4,10	Vacuum_cleaner,Speech,Speech	audio
Ii_Tnig05Dk_300_310	0	10	Vacuum_cleaner	visual
IjgCZlauTl8_40_50	6,8	8,10	Speech,Vacuum_cleaner	audio
IjgCZlauTl8_40_50	5	10	Vacuum_cleaner	visual
IkFw4fRxtDM_100_110	4,0	10,10	Singing,Cheering	audio
IkFw4fRxtDM_100_110	4	10	Singing	visual
IkyrCy-ErUE_0_10	1,5,8	3,8,10	Chicken_rooster,Chicken_rooster,Speech	audio
IkyrCy-ErUE_0_10	0	10	Chicken_rooster	visual
Im1UwtffSmY_30_40	0,9,4,8	8,10,6,10	Dog,Dog,Speech,Speech	audio
Im1UwtffSmY_30_40	0	10	Dog	visual
IoJRmwCoouc_20_30	0,7	10,8	Helicopter,Speech	audio
IoJRmwCoouc_20_30	0	10	Helicopter	visual
IopckGXSIIU_550_560	0	7	Speech	audio
IopckGXSIIU_550_560	6,5	8,7	Basketball_bounce,Speech	visual
Ip3SFk3NsfE_150_160	0	10	Chicken_rooster	audio
Ip3SFk3NsfE_150_160	0	10	Chicken_rooster	visual
Ir6xFmmEfEA_170_180	2,5,7	5,6,9	Speech,Dog,Speech	audio
Ir6xFmmEfEA_170_180	0	10	Dog	visual
IsKSYL5B-Us_10_20	0,0	10,10	Basketball_bounce,Speech	audio
IsKSYL5B-Us_10_20	2,6,8,5	4,7,10,7	Basketball_bounce,Basketball_bounce,Basketball_bounce,Speech	visual
Ishr8cHsJkc_180_190	5,7,1,3,8,5,7	6,8,2,4,10,6,8	Speech,Speech,Dog,Dog,Dog,Speech,Speech	audio
Ishr8cHsJkc_180_190	0	10	Dog	visual
IspgiqrvIHE_240_250	0,0	10,10	Cello,Violin_fiddle	audio
IspgiqrvIHE_240_250	0,0	10,10	Cello,Violin_fiddle	visual
It4a2G-gbPQ_40_50	0,0	7,10	Singing,Acoustic_guitar	audio
It4a2G-gbPQ_40_50	0	10	Acoustic_guitar	visual
ItmMVkEzs4E_50_60	0,0	10,10	Banjo,Singing	audio
ItmMVkEzs4E_50_60	0,0	10,5	Banjo,Singing	visual
Iui-6VAc1Lk_80_90	0,5,9,5	10,7,10,10	Singing,Cheering,Cheering,Clapping	audio
Iui-6VAc1Lk_80_90	0,5,9	10,7,10	Singing,Cheering,Cheering	visual
IvxMdjfSvQQ_12_22	0,0	10,10	Baby_cry_infant_cry,Speech	audio
IvxMdjfSvQQ_12_22	0	10	Baby_cry_infant_cry	visual
IwpvkdsO12s_230_240	0,0	10,10	Frying_(food),Speech	audio
IwpvkdsO12s_230_240	0	10	Frying_(food)	visual
IxUQZ_1JuFs_30_40	0,0	10,6	Clapping,Speech	audio
IxUQZ_1JuFs_30_40	5	10	Clapping	visual
IyBazGaHPeo_30_40	0,3,6,7,5	1,4,7,10,9	Cat,Cat,Cat,Cat,Speech	audio
IyBazGaHPeo_30_40	0	10	Cat	visual
IzJtqrr3_4o_30_40	0	10	Chainsaw	audio
IzJtqrr3_4o_30_40	0	10	Chainsaw	visual
IzLz4Ph3TCc_430_440	0,6,0	4,10,10	Speech,Speech,Cheering	audio
IzLz4Ph3TCc_430_440	0	10	Motorcycle	visual
J-PhnBJlJuU_160_170	0	7	Singing	audio
J-PhnBJlJuU_160_170	0	7	Singing	visual
J1SkRrovroE_170_180	1,1,8	3,10,10	Basketball_bounce,Speech,Clapping	audio
J1SkRrovroE_170_180	1	3	Basketball_bounce	visual
J1jvG3qD8K4_30_40	2,1,9	4,6,10	Dog,Speech,Speech	audio
J1jvG3qD8K4_30_40	0	10	Dog	visual
J1r2298msAc_30_40	1,5,7,1	2,6,10,2	Basketball_bounce,Basketball_bounce,Basketball_bounce,Speech	audio
J1r2298msAc_30_40	1,7	2,10	Basketball_bounce,Basketball_bounce	visual
J2SFw1xdf8w_50_60	0	10	Accordion	audio
J2SFw1xdf8w_50_60	0	10	Accordion	visual
J3YTzD0N_kw_20_30	0,1	1,10	Speech,Singing	audio
J3YTzD0N_kw_20_30	0,1	1,10	Speech,Singing	visual
J6cBf-yBto0_140_150	1	3	Blender	audio
J6cBf-yBto0_140_150	0	9	Blender	visual
J6w_jYtQWbk_30_40	0,0	10,10	Violin_fiddle,Speech	audio
J6w_jYtQWbk_30_40	0	10	Violin_fiddle	visual
J73WaU8XiH4_30_40	0,2,5	2,10,6	Cheering,Violin_fiddle,Speech	audio
J73WaU8XiH4_30_40	0	10	Violin_fiddle	visual
J7H-6clOB-M_0_10	6,5	10,10	Acoustic_guitar,Singing	audio
J7H-6clOB-M_0_10	5,5	10,10	Singing,Acoustic_guitar	visual
J87ZTJnSuhw_20_30	0,5,9	4,8,10	Chicken_rooster,Chicken_rooster,Chicken_rooster	audio
J87ZTJnSuhw_20_30	0,2	1,10	Chicken_rooster,Chicken_rooster	visual
J8sZgIgUv6A_30_40	4,0,9	10,6,10	Violin_fiddle,Speech,Speech	audio
J8sZgIgUv6A_30_40	2	10	Violin_fiddle	visual
JBPezyDs1-k_24_34	0	10	Chainsaw	audio
JBPezyDs1-k_24_34	0	10	Chainsaw	visual
JBqeIeNcy2o_30_40	2,0,3,7,9	10,2,4,8,10	Baby_cry_infant_cry,Speech,Speech,Speech,Speech	audio
JBqeIeNcy2o_30_40	0	10	Baby_cry_infant_cry	visual
JC09Z7ExipY_200_210	0,1	10,3	Speech,Acoustic_guitar	audio
JC09Z7ExipY_200_210	0,0	10,10	Acoustic_guitar,Speech	visual
JCVDz4BeWTg_30_40	0,2,5	10,4,7	Violin_fiddle,Speech,Speech	audio
JCVDz4BeWTg_30_40	0	10	Violin_fiddle	visual
JCwLITKpcZ8_220_230	0,9,1	1,10,6	Dog,Dog,Speech	audio
JCwLITKpcZ8_220_230	0	10	Dog	visual
JDewbf6JixU_440_450	0,1,7	10,5,10	Acoustic_guitar,Singing,Singing	audio
JDewbf6JixU_440_450	0,1,7	10,5,10	Acoustic_guitar,Singing,Singing	visual
JFhegixCl3U_240_250	0,2	10,10	Cheering,Speech	audio
JFhegixCl3U_240_250	0	10	Cheering	visual
JGJe3zySkFU_10_20	4,5,0	5,10,10	Speech,Singing,Acoustic_guitar	audio
JGJe3zySkFU_10_20	0,4,5	10,5,10	Acoustic_guitar,Speech,Singing	visual
JGdkVx81S-k_20_30	0	10	Blender	audio
JGdkVx81S-k_20_30	0	10	Blender	visual
JHZgrp0pMaM_0_10	2	10	Vacuum_cleaner	audio
JHZgrp0pMaM_0_10	0,2	1,10	Vacuum_cleaner,Vacuum_cleaner	visual
JHxFlpU4aZg_100_110	0,0,8	8,3,10	Frying_(food),Speech,Speech	audio
JHxFlpU4aZg_100_110	3	8	Frying_(food)	visual
JIT9v30weXs_20_30	0,2	10,3	Dog,Speech	audio
JIT9v30weXs_20_30	0	10	Dog	visual
JKdmCnXxlKA_30_40	0	10	Chainsaw	audio
JKdmCnXxlKA_30_40	0	10	Chainsaw	visual
JMLZAxGosWI_220_230	0,2	10,9	Frying_(food),Speech	audio
JMLZAxGosWI_220_230	0	10	Frying_(food)	visual
JNxMBpxAor4_10_20	7,0	10,10	Speech,Violin_fiddle	audio
JNxMBpxAor4_10_20	6,7	10,10	Violin_fiddle,Speech	visual
JR09cQfpjqE_30_40	4	10	Violin_fiddle	audio
JR09cQfpjqE_30_40	1	5	Speech	audio
JR09cQfpjqE_30_40	0,1	10,5	Violin_fiddle,Speech	visual
JRavR1Wdnp0_0_10	1	10	Baby_cry_infant_cry	audio
JRavR1Wdnp0_0_10	0	10	Baby_cry_infant_cry	visual
JRnkgiP2QSg_70_80	0,2,0,5	1,10,2,10	Chicken_rooster,Chicken_rooster,Speech,Speech	audio
JRnkgiP2QSg_70_80	0	10	Chicken_rooster	visual
JTGPavUwTC8_40_50	0,0,3,7	10,2,4,9	Dog,Speech,Speech,Speech	audio
JTGPavUwTC8_40_50	0	10	Dog	visual
JTbensAt_SE_120_130	6,9	8,10	Cat,Cat	audio
JTbensAt_SE_120_130	4	10	Cat	visual
JU78MHJ3bHc_10_20	2,7	6,10	Speech,Speech	audio
JU78MHJ3bHc_10_20	0	10	Dog	visual
JV4tgBESp1o_30_40	0,5	5,10	Baby_cry_infant_cry,Speech	audio
JV4tgBESp1o_30_40	5	10	Speech	visual
JVgisBJ_Hss_30_40	4,0	10,5	Speech,Violin_fiddle	audio
JVgisBJ_Hss_30_40	0,4	10,10	Violin_fiddle,Speech	visual
JVnyQw8ORJQ_10_20	1	8	Baby_laughter	audio
JVnyQw8ORJQ_10_20	0	10	Baby_laughter	visual
JX-yvRwRrEU_210_220	0,3	3,10	Speech,Blender	audio
JX-yvRwRrEU_210_220	0,0	3,10	Speech,Blender	visual
JZ82xaUBcIY_470_480	5,0	10,6	Fire_alarm,Speech	audio
JZ82xaUBcIY_470_480	0	10	Fire_alarm	visual
J_uk2QJ9T_M_190_200	7,0	10,7	Motorcycle,Speech	audio
J_uk2QJ9T_M_190_200	3,0,7,7	6,2,10,10	Speech,Speech,Motorcycle,Car	visual
JaIFJM7blIw_20_30	0,7	7,8	Singing,Speech	audio
JaIFJM7blIw_20_30	0	7	Singing	visual
JcCvdDhZmOo_190_200	0,0,8	10,6,10	Frying_(food),Speech,Speech	audio
JcCvdDhZmOo_190_200	0	10	Frying_(food)	visual
Jcn4AhTKLuk_120_130	0,7	10,10	Motorcycle,Speech	audio
Jcn4AhTKLuk_120_130	0,7,0	10,10,10	Motorcycle,Speech,Car	visual
JcunMsOU1g8_10_20	0	9	Speech	audio
JcunMsOU1g8_10_20	4,0,0	10,6,7	Chicken_rooster,Car,Motorcycle	visual
JdYxbaszdxs_30_40	1,2,3	2,10,10	Speech,Acoustic_guitar,Cello	audio
JdYxbaszdxs_30_40	1,1	10,10	Cello,Acoustic_guitar	visual
Jf0uMVmb6fU_10_20	0,6	10,10	Acoustic_guitar,Singing	audio
Jf0uMVmb6fU_10_20	0,6	10,10	Acoustic_guitar,Singing	visual
JfKOvG5o6H0_0_10	0,1,3,7	9,2,4,8	Dog,Speech,Speech,Speech	audio
JfKOvG5o6H0_0_10	0,3	2,9	Dog,Dog	visual
JfZEqeLZqWk_30_40	0	10	Baby_cry_infant_cry	audio
JfZEqeLZqWk_30_40	1	6	Baby_cry_infant_cry	visual
JfjB3Tz3U_U_30_40	0	10	Motorcycle	audio
JfjB3Tz3U_U_30_40	0	10	Motorcycle	visual
JgZCSNt7s2I_17_27	0,5	5,7	Violin_fiddle,Speech	audio
JgZCSNt7s2I_17_27	0,5	10,7	Violin_fiddle,Speech	visual
JgsbmMljkfU_40_50	0	9	Chicken_rooster	audio
JgsbmMljkfU_40_50	0	10	Chicken_rooster	visual
Jhls1-RQlTo_560_570	0,5,1,7	3,6,5,10	Speech,Speech,Acoustic_guitar,Acoustic_guitar	audio
Jhls1-RQlTo_560_570	0	10	Acoustic_guitar	visual
JiaubxT6-fs_20_30	0,5,7	10,6,9	Dog,Speech,Speech	audio
JiaubxT6-fs_20_30	0	10	Dog	visual
Jj3vSp0UYYk_30_40	0,0	10,4	Helicopter,Speech	audio
Jj3vSp0UYYk_30_40	0	10	Helicopter	visual
JmKW2s5XfYE_50_60	1,0,2,9	10,1,5,10	Helicopter,Speech,Speech,Speech	audio
JmKW2s5XfYE_50_60	0,2	1,5	Speech,Speech	visual
Jmd4nOKYpsw_370_380	0	4	Frying_(food)	audio
Jmd4nOKYpsw_370_380	0	4	Frying_(food)	visual
JpcZzu4W_hM_100_110	0,2	10,3	Singing,Cheering	audio
JpcZzu4W_hM_100_110	0	10	Singing	visual
Jpg9gXXGO8o_30_40	0	10	Motorcycle	audio
Jpg9gXXGO8o_30_40	0	10	Motorcycle	visual
JquimytXI2U_160_170	0,0	10,7	Acoustic_guitar,Singing	audio
JquimytXI2U_160_170	0,0	10,7	Acoustic_guitar,Singing	visual
Ju4o24LHKl0_30_40	0,6,0	4,10,10	Cat,Cat,Speech	audio
Ju4o24LHKl0_30_40	0	10	Cat	visual
JurJCOlwHnI_30_40	0	10	Motorcycle	audio
JurJCOlwHnI_30_40	0	10	Motorcycle	visual
Juv7x384pqI_27_37	0	10	Motorcycle	audio
Juv7x384pqI_27_37	0	10	Motorcycle	visual
Jxhxk43ruDk_140_150	0,0	10,5	Motorcycle,Speech	audio
Jxhxk43ruDk_140_150	0,7	6,10	Car,Motorcycle	visual
JzgRjsuSkao_10_20	0,7	8,9	Dog,Speech	audio
JzgRjsuSkao_10_20	0	10	Dog	visual
K-VmpXAYU6M_80_90	0,0,9,7,0,2,6	10,4,10,8,1,5,9	Clapping,Basketball_bounce,Speech,Basketball_bounce,Singing,Singing,Singing	audio
K-VmpXAYU6M_80_90	0,0,7	10,4,8	Clapping,Basketball_bounce,Basketball_bounce	visual
K-_lKMeitkU_200_210	0,3	3,10	Speech,Blender	audio
K-_lKMeitkU_200_210	0,0	3,10	Speech,Blender	visual
K-t3vHYBnmE_30_40	0,3	2,8	Baby_cry_infant_cry,Baby_cry_infant_cry	audio
K-t3vHYBnmE_30_40	0	9	Baby_cry_infant_cry	visual
K06Ihpg5d4s_60_70	0,0	10,10	Cello,Accordion	audio
